fk_name	schema_name	table	column	referenced_table	referenced_column
FK_KONL_CTR_SCHD_HDR__GCDE_SLIDING_SCALE_TYPE	dbo	KONL_CTR_SCHD_HDR	SLIDING_SCALE_TYPE_CD	GCDE_SLIDING_SCALE_TYPE	SLIDING_SCALE_TYPE_CD
FK_KONL_CTR_SCHD_HDR__GCDE_SLIDING_FACT	dbo	KONL_CTR_SCHD_HDR	SLIDING_FACT1_CD	GCDE_SLIDING_FACT	SLIDING_FACT_CD
FK_TRPT_COLO_OGCC_7_PEND__TXRF_COLO_WELL_STAT	dbo	TRPT_COLO_OGCC_7_PEND	COLO_WELL_STAT_CD	TXRF_COLO_WELL_STAT	COLO_WELL_STAT_CD
FK_PONL_SUPPLY_MKUP_DETAIL__GCDE_OVRD_MKUP_RSN	dbo	PONL_SUPPLY_MKUP_DETAIL	OVRD_MKUP_RSN_CD	GCDE_OVRD_MKUP_RSN	OVRD_MKUP_RSN_CD
FK_PONL_SUPPLY_MKUP_DETAIL__GCDE_INTRN_IMBAL	dbo	PONL_SUPPLY_MKUP_DETAIL	INTRN_IMBAL_CD	GCDE_INTRN_IMBAL	INTRN_IMBAL_CD
FK_PONL_SUPPLY_MKUP_DETAIL__GCDE_MKUP_RSN	dbo	PONL_SUPPLY_MKUP_DETAIL	MKUP_RSN_CD	GCDE_MKUP_RSN	MKUP_RSN_CD
FK_AONL_ACQ_DISP_PKG__GCDE_PKG_TYPE	dbo	AONL_ACQ_DISP_PKG	PKG_TYPE_CD	GCDE_PKG_TYPE	PKG_TYPE_CD
FK_KONL_PRC_FRML_DETAIL__GCDE_PRC_SRC	dbo	KONL_PRC_FRML_DETAIL	PRC_SRC_CD	GCDE_PRC_SRC	PRC_SRC_CD
FK_TONL_TAX_INPUT__GCDE_TAX_RPTD	dbo	TONL_TAX_INPUT	RPTD_CD	GCDE_TAX_RPTD	RPTD_CD
FK_RONL_INT_PMT__GCDE_INT_CALC_TYPE	dbo	RONL_INT_PMT	INT_CALC_TYPE_CD	GCDE_INT_CALC_TYPE	INT_CALC_TYPE_CD
FK_PONL_WELL_COMPL__GCDE_WELL_CTGY	dbo	PONL_WELL_COMPL	WELL_CTGY_CD	GCDE_WELL_CTGY	WELL_CTGY_CD
FK_PONL_WELL_COMPL__GCDE_IHS_REGION	dbo	PONL_WELL_COMPL	IHS_REGION_CD	GCDE_IHS_REGION	IHS_REGION_CD
FK_PONL_IMBAL_EXCPTN__GCDE_IMBAL_EXCPTN_RSN	dbo	PONL_IMBAL_EXCPTN	EXCPTN_RSN_CD	GCDE_IMBAL_EXCPTN_RSN	EXCPTN_RSN_CD
FK_TONL_CA_DOG_MST__GCDE_TAX_CA_INJ_WATER_KIND	dbo	TONL_CA_DOG_MST	CA_INJ_WATER_KIND_CD	GCDE_TAX_CA_INJ_WATER_KIND	CA_INJ_WATER_KIND_CD
FK_TONL_CA_DOG_MST__GCDE_TAX_CA_INJ_WATER_SRC	dbo	TONL_CA_DOG_MST	CA_INJ_WATER_SRC_CD	GCDE_TAX_CA_INJ_WATER_SRC	CA_INJ_WATER_SRC_CD
FK_TONL_CA_DOG_MST__GCDE_TAX_CA_NON_INJ_WELL_RSN	dbo	TONL_CA_DOG_MST	CA_NON_INJ_WELL_RSN_CD	GCDE_TAX_CA_NON_INJ_WELL_RSN	CA_NON_INJ_WELL_RSN_CD
FK_TONL_CA_DOG_MST__GCDE_TAX_CA_POOL	dbo	TONL_CA_DOG_MST	CA_POOL_NO	GCDE_TAX_CA_POOL	CA_POOL_NO
FK_TONL_CA_DOG_MST__GCDE_TAX_CA_NON_PRDN_WELL_RSN	dbo	TONL_CA_DOG_MST	CA_NON_PRDN_WELL_RSN_CD	GCDE_TAX_CA_NON_PRDN_WELL_RSN	CA_NON_PRDN_WELL_RSN_CD
FK_TONL_CA_DOG_MST__GCDE_TAX_CA_PRDN_OPER_MTD	dbo	TONL_CA_DOG_MST	CA_PRDN_OPER_MTD_CD	GCDE_TAX_CA_PRDN_OPER_MTD	CA_PRDN_OPER_MTD_CD
FK_RONL_ST_TAX_RATE_HDR__GCDE_RNG_MTHD	dbo	RONL_ST_TAX_RATE_HDR	RNG_MTHD_CD	GCDE_RNG_MTHD	RNG_MTHD_CD
FK_RONL_ST_TAX_RATE_HDR__GCDE_RNG_BASIS	dbo	RONL_ST_TAX_RATE_HDR	RNG_BASIS_CD	GCDE_RNG_BASIS	RNG_BASIS_CD
FK_RONL_ST_TAX_RATE_HDR__GCDE_TAX_RNG_UOM	dbo	RONL_ST_TAX_RATE_HDR	RNG_UOM_CD	GCDE_TAX_RNG_UOM	RNG_UOM_CD
FK_TONL_LA_DRT_MST__GCDE_TAX_LA_GAS_CONT	dbo	TONL_LA_DRT_MST	LA_GAS_CONT_CD	GCDE_TAX_LA_GAS_CONT	LA_GAS_CONT_CD
FK_TONL_LA_DRT_MST__GCDE_TAX_LA_OIL_CONT	dbo	TONL_LA_DRT_MST	LA_OIL_CONT_CD	GCDE_TAX_LA_OIL_CONT	LA_OIL_CONT_CD
FK_TONL_LA_DRT_MST__GCDE_TAX_LA_PDCR	dbo	TONL_LA_DRT_MST	LA_PDCR_CD	GCDE_TAX_LA_PDCR	LA_PDCR_CD
FK_TONL_LA_DRT_MST__GCDE_TAX_LA_PRDN_MTHD	dbo	TONL_LA_DRT_MST	LA_PRDN_MTHD_CD	GCDE_TAX_LA_PRDN_MTHD	LA_PRDN_MTHD_CD
FK_TONL_LA_DRT_MST__GCDE_TAX_LA_PLANT	dbo	TONL_LA_DRT_MST	LA_PLANT_CD	GCDE_TAX_LA_PLANT	LA_PLANT_CD
FK_DONL_DO_DETAIL__DXRF_AGMT_PRTP	dbo	DONL_DO_DETAIL	AGMT_PRTP_SEQ_NO	DXRF_AGMT_PRTP	AGMT_PRTP_SEQ_NO
FKD_JONL_MANL_JE_DETAIL__JONL_MANL_JE_HDR	dbo	JONL_MANL_JE_DETAIL	MANL_JE_NO	JONL_MANL_JE_HDR	MANL_JE_NO
FK_JONL_MANL_JE_DETAIL__GCDE_VOL_SRC	dbo	JONL_MANL_JE_DETAIL	VOL_SRC_CD	GCDE_VOL_SRC	VOL_SRC_CD
FK_TTRN_MS_TAX_INPUT_MKT_ADJ__TTRN_MS_TAX_INPUT	dbo	TTRN_MS_TAX_INPUT_MKT_ADJ	SEQ_NO	TTRN_MS_TAX_INPUT	SEQ_NO
FK_TTRN_MS_TAX_INPUT_TAX_FREE__TTRN_MS_TAX_INPUT	dbo	TTRN_MS_TAX_INPUT_TAX_FREE	SEQ_NO	TTRN_MS_TAX_INPUT	SEQ_NO
FK_TTRN_KS_TAX_INPUT_TAX_FREE__TTRN_KS_TAX_INPUT	dbo	TTRN_KS_TAX_INPUT_TAX_FREE	SEQ_NO	TTRN_KS_TAX_INPUT	SEQ_NO
FK_BAN_BANACCNO	dbo	GCDE_BANK_ACCT_NO	BANK_NO	GCDE_BANK	BANK_NO
FK_TTRN_KS_TAX_INPUT_MKT_ADJ__TTRN_KS_TAX_INPUT	dbo	TTRN_KS_TAX_INPUT_MKT_ADJ	SEQ_NO	TTRN_KS_TAX_INPUT	SEQ_NO
FK_TONL_WY_WDOR_MST_RYL__TONL_WY_WDOR_MST	dbo	TONL_WY_WDOR_MST_RYL	WY_TAX_MST_SEQ_NO	TONL_WY_WDOR_MST	WY_TAX_MST_SEQ_NO
FK_TTRN_UT_TAX_INPUT_MKT_ADJ__TTRN_UT_TAX_INPUT	dbo	TTRN_UT_TAX_INPUT_MKT_ADJ	SEQ_NO	TTRN_UT_TAX_INPUT	SEQ_NO
FK_TTRN_UT_TAX_INPUT_TAX_FREE__TTRN_UT_TAX_INPUT	dbo	TTRN_UT_TAX_INPUT_TAX_FREE	SEQ_NO	TTRN_UT_TAX_INPUT	SEQ_NO
FK_RTRN_STAT_UNDO__GCDE_INPUT_SRC	dbo	RTRN_STAT_UNDO	STAT_SRC_CD	GCDE_INPUT_SRC	INPUT_SRC_CD
FK_GCDE_INDX_SUB_TYPE__GCDE_INDX_TYPE	dbo	GCDE_INDX_SUB_TYPE	INDX_TYPE_CD	GCDE_INDX_TYPE	INDX_TYPE_CD
FKD_JTRN_JE_INPUT_ACCT_TAX__JTRN_JE_INPUT_ACCT	dbo	JTRN_JE_INPUT_ACCT_TAX	JTRN_JE_INPUT_ACCT_SEQ_NO	JTRN_JE_INPUT_ACCT	JTRN_JE_INPUT_ACCT_SEQ_NO
FKD_JTRN_JE_INPUT_DETAIL_ADJ_CTGY__JTRN_JE_INPUT_DETAIL	dbo	JTRN_JE_INPUT_DETAIL_ADJ_CTGY	JE_INPUT_DETAIL_NO	JTRN_JE_INPUT_DETAIL	JE_INPUT_DETAIL_NO
FKD_JTRN_JE_INPUT_ACCT_ADJ_CTGY__JTRN_JE_INPUT_ACCT	dbo	JTRN_JE_INPUT_ACCT_ADJ_CTGY	JTRN_JE_INPUT_ACCT_SEQ_NO	JTRN_JE_INPUT_ACCT	JTRN_JE_INPUT_ACCT_SEQ_NO
FK_ASTG_TANK_EFF_DT__GCDE_STRAP_TYPE	dbo	ASTG_TANK_EFF_DT	STRAP_TYPE_CD	GCDE_STRAP_TYPE	STRAP_TYPE_CD
FK_RTRN_PAYOUT_RVNU_ADJ__RTRN_PAYOUT_RVNU	dbo	RTRN_PAYOUT_RVNU_ADJ	PO_SEQ_NO	RTRN_PAYOUT_RVNU	PO_SEQ_NO
FK_RTRN_PAYOUT_RVNU_TAX__RTRN_PAYOUT_RVNU	dbo	RTRN_PAYOUT_RVNU_TAX	PO_SEQ_NO	RTRN_PAYOUT_RVNU	PO_SEQ_NO
FK_RTRN_TAX_INPUT_MKT_ADJ_HIST__RTRN_TAX_INPUT_HIST	dbo	RTRN_TAX_INPUT_MKT_ADJ_HIST	TAX_INPUT_NO	RTRN_TAX_INPUT_HIST	TAX_INPUT_NO
FKD_JTRN_GL_HIST_ADJ_CTGY__JTRN_GL_HIST	dbo	JTRN_GL_HIST_ADJ_CTGY	GL_MTD_NO	JTRN_GL_HIST	GL_MTD_NO
FKD_JTRN_GL_MTD_TAX__JTRN_GL_MTD	dbo	JTRN_GL_MTD_TAX	GL_MTD_NO	JTRN_GL_MTD	GL_MTD_NO
FKD_JTRN_GL_MTD_ADJ_CTGY__JTRN_GL_MTD	dbo	JTRN_GL_MTD_ADJ_CTGY	GL_MTD_NO	JTRN_GL_MTD	GL_MTD_NO
FKD_JTRN_GL_HIST_TAX__JTRN_GL_HIST	dbo	JTRN_GL_HIST_TAX	GL_MTD_NO	JTRN_GL_HIST	GL_MTD_NO
FK_RTRN_TAX_INPUT_TAX_FREE_HIST__RTRN_TAX_INPUT_HIST	dbo	RTRN_TAX_INPUT_TAX_FREE_HIST	TAX_INPUT_NO	RTRN_TAX_INPUT_HIST	TAX_INPUT_NO
FKD_JTRN_SL_DETAIL_ADJ_CTGY__JTRN_SL_DETAIL	dbo	JTRN_SL_DETAIL_ADJ_CTGY	SL_DETAIL_NO	JTRN_SL_DETAIL	SL_DETAIL_NO
FKD_JTRN_SL_DETAIL_TAX__JTRN_SL_DETAIL	dbo	JTRN_SL_DETAIL_TAX	SL_DETAIL_NO	JTRN_SL_DETAIL	SL_DETAIL_NO
FKD_JTRN_JE_INPUT_DETAIL_TAX__JTRN_JE_INPUT_DETAIL	dbo	JTRN_JE_INPUT_DETAIL_TAX	JE_INPUT_DETAIL_NO	JTRN_JE_INPUT_DETAIL	JE_INPUT_DETAIL_NO
FK_JTRN_PPA_JE_DETAIL_ADJ_CTGY__JTRN_PPA_JE_DETAIL	dbo	JTRN_PPA_JE_DETAIL_ADJ_CTGY	TRANS_NO	JTRN_PPA_JE_DETAIL	TRANS_NO
FK_JTRN_PPA_JE_DETAIL_TAX__JTRN_PPA_JE_DETAIL	dbo	JTRN_PPA_JE_DETAIL_TAX	TRANS_NO	JTRN_PPA_JE_DETAIL	TRANS_NO
FK_GCDE_CMNT_TYPE__GCDE_CMNT_GRP	dbo	GCDE_CMNT_TYPE	CMNT_GRP_CD	GCDE_CMNT_GRP	CMNT_GRP_CD
FK_GONL_CMNT_HDR__GCDE_CMNT_GRP	dbo	GONL_CMNT_HDR	CMNT_GRP_CD	GCDE_CMNT_GRP	CMNT_GRP_CD
FK_TXRF_MMS_VOL_SHUT_IN__GCDE_DOWNTIME_RSN	dbo	TXRF_MMS_VOL_SHUT_IN	DOWNTIME_RSN_CD	GCDE_DOWNTIME_RSN	DOWNTIME_RSN_CD
FK_GCDE_JE_REJ_LVL_COL__GCDE_JE_COL	dbo	GCDE_JE_REJ_LVL_COL	REJ_LVL_COL_NM	GCDE_JE_COL	COL_NM
FK_KTRN_PRC_CALC_ADJ__GCDE_CTR_RSN	dbo	KTRN_PRC_CALC_ADJ	CTR_ERR_RSN_CD	GCDE_CTR_RSN	CTR_ERR_RSN_CD
FK_TXRF_LA_DISP__GCDE_TAX_LA_DISP	dbo	TXRF_LA_DISP	LA_DISP_CD	GCDE_TAX_LA_DISP	LA_DISP_CD
FK_GCDE_PPN_RSN__GCDE_PPN_RTG	dbo	GCDE_PPN_RSN	PPN_RTG_CD	GCDE_PPN_RTG	PPN_RTG_CD
FK_KTRN_PRC_CALC_SALE__GCDE_CTR_RSN	dbo	KTRN_PRC_CALC_SALE	CTR_ERR_RSN_CD	GCDE_CTR_RSN	CTR_ERR_RSN_CD
FK_GCDE_PPN_SRC__GCDE_PPN_RTG	dbo	GCDE_PPN_SRC	PPN_TYPE_CD	GCDE_PPN_RTG	PPN_RTG_CD
FK_RXRF_CW_CDEX_OTH_ADJ__GCDE_CI_CDEX_TRANS	dbo	RXRF_CW_CDEX_OTH_ADJ	CDEX_TRANS_CD	GCDE_CI_CDEX_TRANS	CDEX_TRANS_CD
FK_RXRF_CW_CDEX_OTH_ADJ_GCDE_CW_OTH_ADJ_CTGY	dbo	RXRF_CW_CDEX_OTH_ADJ	OTH_CKW_ADJ_CD	GCDE_CW_OTH_ADJ	OTH_CKW_ADJ_CD
FK_AONL_ACQ_TMPL_TYPE_DST__AONL_ACQ_TMPL_TYPE	dbo	AONL_ACQ_TMPL_TYPE_DST	TMPL_TYPE_CD	AONL_ACQ_TMPL_TYPE	TMPL_TYPE_CD
FK_AONL_ACQ_TMPL_TYPE_DST__AONL_ACQ_TMPL_TYPE	dbo	AONL_ACQ_TMPL_TYPE_DST	SRC_SYS_CD	AONL_ACQ_TMPL_TYPE	SRC_SYS_CD
FK_TADT_TAX_INPUT_TAX_FREE_DEL__TADT_TAX_INPUT_DEL	dbo	TADT_TAX_INPUT_TAX_FREE_DEL	TAX_INPUT_DEL_NO	TADT_TAX_INPUT_DEL	TAX_INPUT_DEL_NO
FK_TXRF_PROD_DISP_ADJ__GCDE_TAX_MMS_PROD	dbo	TXRF_PROD_DISP_ADJ	MMS_PROD_CD	GCDE_TAX_MMS_PROD	MMS_PROD_CD
FK_TXRF_MMS_PROD__GCDE_TAX_MMS_PROD	dbo	TXRF_MMS_PROD	MMS_PROD_CD	GCDE_TAX_MMS_PROD	MMS_PROD_CD
FK_DONL_ESCROW_OWNR__GCDE_ESCROW_STAT	dbo	DONL_ESCROW_OWNR	ESCROW_STAT_CD	GCDE_ESCROW_STAT	ESCROW_STAT_CD
FK_RSTG_CI_CDEX_PROP__RTRN_CI_CDEX_FILE_HIST	dbo	RSTG_CI_CDEX_PROP	CI_CDEX_FILE_ID	RTRN_CI_CDEX_FILE_HIST	CI_CDEX_FILE_ID
FK_DONL_ESCROW_ST_RULE__GCDE_ESCHT_UOT	dbo	DONL_ESCROW_ST_RULE	UOT_CD	GCDE_ESCHT_UOT	ESCHT_UOT_CD
FK_GONL_ACCTG_MTH__GCDE_ACCTG_CLOSE_STAT	dbo	GONL_ACCTG_MTH	ACCTG_CLOSE_STATUS_CD	GCDE_ACCTG_CLOSE_STAT	ACCTG_CLOSE_STATUS_CD
FK_RSTG_CI_CDEX_CHK__RTRN_CI_CDEX_FILE_HIST	dbo	RSTG_CI_CDEX_CHK	CI_CDEX_FILE_ID	RTRN_CI_CDEX_FILE_HIST	CI_CDEX_FILE_ID
FK_DTRN_DO_DEC_BURDEN__DTRN_DO_DEC_WI	dbo	DTRN_DO_DEC_BURDEN	DO_WI_DEC_SEQ_NO	DTRN_DO_DEC_WI	DO_WI_DEC_SEQ_NO
FK_DTRN_DO_DEC_BURDEN__DTRN_DO_DEC_WI	dbo	DTRN_DO_DEC_BURDEN	DO_DEC_SEQ_NO	DTRN_DO_DEC_WI	DO_DEC_SEQ_NO
FK_DSTG_ESCHT_PA_PROP__DSTG_ESCHT_PA_OWNR	dbo	DSTG_ESCHT_PA_PROP	OWNR_SEQ_NO	DSTG_ESCHT_PA_OWNR	OWNR_SEQ_NO
FK_DSTG_ESCHT_PA_PROP__DSTG_ESCHT_PA_OWNR	dbo	DSTG_ESCHT_PA_PROP	OPER_BUS_SEG_CD	DSTG_ESCHT_PA_OWNR	OPER_BUS_SEG_CD
FK_DONL_PAY_CD_MAINT_DO_DETAIL__DONL_PAY_CD_MAINT_HDR	dbo	DONL_PAY_CD_MAINT_DO_DETAIL	TRANS_SEQ_NO	DONL_PAY_CD_MAINT_HDR	TRANS_SEQ_NO
FK_DONL_PAY_CD_MAINT_DO_DETAIL__DONL_PAY_CD_MAINT_HDR	dbo	DONL_PAY_CD_MAINT_DO_DETAIL	OPER_BUS_SEG_CD	DONL_PAY_CD_MAINT_HDR	OPER_BUS_SEG_CD
FK_GXRF_COSTCENTER_ACCOUNT__GCDE_SAP_ACCOUNT	dbo	GXRF_COSTCENTER_ACCOUNT	ACCOUNT	GCDE_SAP_ACCOUNT	ACCOUNT
FK_GXRF_COSTCENTER_ACCOUNT__GCDE_SAP_ACCOUNT	dbo	GXRF_COSTCENTER_ACCOUNT	OPER_BUS_SEG_CD	GCDE_SAP_ACCOUNT	OPER_BUS_SEG_CD
FK_GXRF_DSTRB_ROY_SEL__GCDE_ROY_SEL	dbo	GXRF_DSTRB_ROY_SEL	ROY_SEL_CD	GCDE_ROY_SEL	ROY_SEL_CD
FK_RXRF_CI_LINK_ROY_SEL__GCDE_ROY_SEL	dbo	RXRF_CI_LINK_ROY_SEL	ROY_SEL_CD	GCDE_ROY_SEL	ROY_SEL_CD
FK_TXRF_NMEX_WELL_STAT_NMEX_WELL_STAT_CD	dbo	TXRF_NMEX_WELL_STAT	NMEX_WELL_STAT_CD	GCDE_TAX_NMEX_WELL_STAT	NMEX_WELL_STAT_CD
FKD_TONL_TAX_INPUT_TAX_FREE__TONL_TAX_INPUT	dbo	TONL_TAX_INPUT_TAX_FREE	TAX_INPUT_NO	TONL_TAX_INPUT	TAX_INPUT_NO
FKD_TONL_TAX_INPUT_MKT_ADJ__TONL_TAX_INPUT	dbo	TONL_TAX_INPUT_MKT_ADJ	TAX_INPUT_NO	TONL_TAX_INPUT	TAX_INPUT_NO
FK_TXRF_WY_OGCC_MP_PLNT__TONL_WY_WDOR_MST	dbo	TXRF_WY_OGCC_MP_PLNT	WY_TAX_MST_SEQ_NO	TONL_WY_WDOR_MST	WY_TAX_MST_SEQ_NO
FK_AXRF_ADJ_CTGY__AXRF_ADJ_CTGY	dbo	AXRF_ADJ_CTGY	SRC_SYS_CD	AXRF_ADJ_CTGY	SRC_SYS_CD
FK_AXRF_ADJ_CTGY__AXRF_ADJ_CTGY	dbo	AXRF_ADJ_CTGY	ADJ_CTGY_CD_XRF	AXRF_ADJ_CTGY	ADJ_CTGY_CD_XRF
FK_RTRN_RVNU_RUN_INPUT_SNAPSHOT__GCDE_INPUT_SRC	dbo	RTRN_RVNU_RUN_INPUT_SNAPSHOT	INPUT_SRC_CD	GCDE_INPUT_SRC	INPUT_SRC_CD
FK_RONL_PO_HDR__GCDE_PAYOUT_TYPE	dbo	RONL_PO_HDR	PAYOUT_TYPE_CD	GCDE_PAYOUT_TYPE	PAYOUT_TYPE_CD
FK_TXRF_LA_OIL_SCHD__GCDE_TAX_LA_OIL_TAX_RATE	dbo	TXRF_LA_OIL_SCHD	LA_OIL_TAX_RATE_CD	GCDE_TAX_LA_OIL_TAX_RATE	LA_OIL_TAX_RATE_CD
FK_TXRF_LA_OIL_TAX_RATE__GCDE_TAX_LA_OIL_TAX_RATE	dbo	TXRF_LA_OIL_TAX_RATE	LA_OIL_TAX_RATE_CD	GCDE_TAX_LA_OIL_TAX_RATE	LA_OIL_TAX_RATE_CD
FK_PONL_BLK_ACCTG_QTR__GCDE_ACCTG_CLOSE_STAT	dbo	PONL_BLK_ACCTG_QTR	PMT_STATUS_CD	GCDE_ACCTG_CLOSE_STAT	ACCTG_CLOSE_STATUS_CD
FK_PONL_TANK_EFF_DT__GCDE_STRAP_TYPE	dbo	PONL_TANK_EFF_DT	STRAP_TYPE_CD	GCDE_STRAP_TYPE	STRAP_TYPE_CD
FK_TXRF_NMEX_NON_XPTD_DISP__NMEX_NON_XPDT_DISP_CD	dbo	TXRF_NMEX_NON_XPTD_DISP	NMEX_PROD_CTGY_CD	GCDE_TAX_NMEX_NON_XPTD_DISP	NMEX_PROD_CTGY_CD
FK_TXRF_NMEX_NON_XPTD_DISP__NMEX_NON_XPDT_DISP_CD	dbo	TXRF_NMEX_NON_XPTD_DISP	NMEX_NON_XPTD_DISP_CD	GCDE_TAX_NMEX_NON_XPTD_DISP	NMEX_NON_XPTD_DISP_CD
FK_TADT_TAX_INPUT_MKT_ADJ_DEL__TADT_TAX_INPUT_DEL	dbo	TADT_TAX_INPUT_MKT_ADJ_DEL	TAX_INPUT_DEL_NO	TADT_TAX_INPUT_DEL	TAX_INPUT_DEL_NO
FK_TXRF_MMS_RYL_PROD__GCDE_TAX_MMS_RYL_PROD	dbo	TXRF_MMS_RYL_PROD	MMS_PROD_CD	GCDE_TAX_MMS_RYL_PROD	MMS_PROD_CD
FK_GCDE_GAS_INDX__GCDE_GAS_INDX_CATG	dbo	GCDE_GAS_INDX	INDX_PUBL_CD	GCDE_GAS_INDX_CATG	INDX_PUBL_CD
FK_GCDE_GAS_INDX__GCDE_GAS_INDX_CATG	dbo	GCDE_GAS_INDX	INDX_CATG_CD	GCDE_GAS_INDX_CATG	INDX_CATG_CD
FK_TXRF_LA_OIL_TAX_RATE__GCDE_TAX_LA_OIL_CERT	dbo	TXRF_LA_OIL_TAX_RATE	LA_OIL_CERT_CD	GCDE_TAX_LA_OIL_CERT	LA_OIL_CERT_CD
FK_GCDE_JE_COL_GRP__GCDE_JE_COL	dbo	GCDE_JE_COL_GRP	COL_NM	GCDE_JE_COL	COL_NM
FK_RONL_MI_STMNT_GRP	dbo	RONL_MI_STMNT_HDR	OPER_BUS_SEG_CD	RONL_MI_STMNT_GRP	OPER_BUS_SEG_CD
FK_RONL_MI_STMNT_GRP	dbo	RONL_MI_STMNT_HDR	STMNT_GRP_NO	RONL_MI_STMNT_GRP	STMNT_GRP_NO
FK_TXRF_LA_GRP__GCDE_TAX_LA_GRP	dbo	TXRF_LA_GRP	GRP_CD	GCDE_TAX_LA_GRP	GRP_CD
FK_RXRF_CW_CDEX_ADJ_CTGY__GCDE_CI_CDEX_TRANS	dbo	RXRF_CW_CDEX_ADJ_CTGY	CDEX_TRANS_CD	GCDE_CI_CDEX_TRANS	CDEX_TRANS_CD
FK_GONL_CMNT_DETAIL__GCDE_CMNT_TYPE	dbo	GONL_CMNT_DETAIL	CMNT_TYPE_CD	GCDE_CMNT_TYPE	CMNT_TYPE_CD
FK_GONL_CMNT_DETAIL__GCDE_CMNT_TYPE	dbo	GONL_CMNT_DETAIL	CMNT_GRP_CD	GCDE_CMNT_TYPE	CMNT_GRP_CD
FK_PONL_WELL_COMPL_DT__GCDE_COMPL_DT_TYPE	dbo	PONL_WELL_COMPL_DT	COMPL_DT_TYPE_CD	GCDE_COMPL_DT_TYPE	COMPL_DT_TYPE_CD
FK_ASTG_WELL_COMPL_DT__GCDE_COMPL_DT_TYPE	dbo	ASTG_WELL_COMPL_DT	COMPL_DT_TYPE_CD	GCDE_COMPL_DT_TYPE	COMPL_DT_TYPE_CD
FK_RXRF_CI_CHK_ACCT_NO__RONL_CI_CHK_HDR	dbo	RXRF_CI_CHK_ACCT_NO	CHK_SEQ_NO	RONL_CI_CHK_HDR	CHK_SEQ_NO
FK_TXRF_LA_GAS_TAX_RATE__GCDE_TAX_LA_GAS_CERT	dbo	TXRF_LA_GAS_TAX_RATE	LA_GAS_CERT_CD	GCDE_TAX_LA_GAS_CERT	LA_GAS_CERT_CD
FK_RONL_VL_SYS_CTRL__GCDE_MNT2	dbo	RONL_VL_SYS_CTRL	END_MNT_CD	GCDE_MNT	MNT_CD
FK_RXRF_CI_RMITR_TMPL_CD__RXRF_CI_RMITR_TMPL	dbo	RXRF_CI_RMITR_TMPL_CD	RMITR_TMPL_SEQ_NO	RXRF_CI_RMITR_TMPL	RMITR_TMPL_SEQ_NO
FK_RXRF_CI_RMITR_TMPL_PROD_FRML__RXRF_CI_RMITR_TMPL	dbo	RXRF_CI_RMITR_TMPL_PROD_FRML	RMITR_TMPL_SEQ_NO	RXRF_CI_RMITR_TMPL	RMITR_TMPL_SEQ_NO
FK_JONL_ACCT_GRP__GCDE_AFFIL_ID	dbo	JONL_ACCT_GRP	AFFIL_ID_CD	GCDE_AFFIL_ID	AFFIL_ID_CD
FK_RONL_VL_SYS_CTRL__GCDE_MNT1	dbo	RONL_VL_SYS_CTRL	BEGIN_MNT_CD	GCDE_MNT	MNT_CD
FK_AXRF_ACQ_DISP_PKG_PROP__GCDE_PROC_STAT	dbo	AXRF_ACQ_DISP_PKG_PROP	PROC_STAT_CD	GCDE_PROC_STAT	PROC_STAT_CD
FK_DONL_OWNR_MKT_EXMPT_MAINT_DETAIL__DONL_OWNR_EXCPT_MAINT_HDR	dbo	DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	TRANS_SEQ_NO	DONL_OWNR_EXCPT_MAINT_HDR	TRANS_SEQ_NO
FK_DONL_OWNR_MKT_EXMPT_MAINT_DETAIL__DONL_OWNR_EXCPT_MAINT_HDR	dbo	DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	OPER_BUS_SEG_CD	DONL_OWNR_EXCPT_MAINT_HDR	OPER_BUS_SEG_CD
FK_GXRF_RRN_REQ__GCDE_RRN_TYPE	dbo	GXRF_RRN_REQ	RRN_TYPE_CD	GCDE_RRN_TYPE	RRN_TYPE_CD
FK_RONL_PO_DETAIL_VOL__GCDE_PAYOUT_TYPE	dbo	RONL_PO_DETAIL_VOL	PAYOUT_TYPE_CD	GCDE_PAYOUT_TYPE	PAYOUT_TYPE_CD
FK_GXRF_RRN_REQ__GCDE_RRN_ATTR	dbo	GXRF_RRN_REQ	RRN_ATTR_CD	GCDE_RRN_ATTR	RRN_ATTR_CD
FK_GSTG_ORG_HIER_HDR__GONL_HIER_TYPE	dbo	GSTG_ORG_HIER_HDR	HIER_TYPE_CD	GONL_HIER_TYPE	HIER_TYPE_CD
FK_GSTG_ORG_HIER_HDR__GONL_HIER_TYPE	dbo	GSTG_ORG_HIER_HDR	OPER_BUS_SEG_CD	GONL_HIER_TYPE	OPER_BUS_SEG_CD
FK_RONL_VL_SYS_CTRL__GCDE_HR2	dbo	RONL_VL_SYS_CTRL	END_HR_CD	GCDE_HR	HR_CD
FK_RONL_VL_SYS_CTRL__GCDE_HR1	dbo	RONL_VL_SYS_CTRL	BEGIN_HR_CD	GCDE_HR	HR_CD
FK_JONL_ACCT_GRP_TMPL__GCDE_EVENT	dbo	JONL_ACCT_GRP_TMPL	EVENT_CD	GCDE_EVENT	EVENT_CD
FK_DONL_INT_FUNDS_XFER_HDR__GCDE_TRANS	dbo	DONL_INT_FUNDS_XFER_HDR	TRANS_CD	GCDE_TRANS	TRANS_CD
