constraint_type	constraint_name	schema_name	table	column	referenced_table	referenced_column	referenenced_table_count	table_count
pk	PK_RSTG_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RSTG_RD_OWNR_LVL_TAX_PSUM	RVNU_RUN_ID	NULL	NULL	0	0
pk	PK_RSTG_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RSTG_RD_OWNR_LVL_TAX_PSUM	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_RSTG_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RSTG_RD_OWNR_LVL_TAX_PSUM	TO_BA_NO	NULL	NULL	0	0
pk	PK_RSTG_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RSTG_RD_OWNR_LVL_TAX_PSUM	TO_BA_SUB	NULL	NULL	0	0
pk	PK_RSTG_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RSTG_RD_OWNR_LVL_TAX_PSUM	TO_INT_TYPE_CD	NULL	NULL	0	0
pk	PK_RSTG_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RSTG_RD_OWNR_LVL_TAX_PSUM	TO_INT_TYPE_SEQ_NO	NULL	NULL	0	0
pk	PK_RSTG_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RSTG_RD_OWNR_LVL_TAX_PSUM	TRANS_NO	NULL	NULL	0	0
pk	PK_GCDE_TAX_MMS_PMT_MTHD	dbo	GCDE_TAX_MMS_PMT_MTHD	MMS_PMT_MTHD_CD	NULL	NULL	0	0
pk	PK_GCDE_ROY_SEL	dbo	GCDE_ROY_SEL	ROY_SEL_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_ESR018_WORK	dbo	RRPT_EST_ESR018_WORK	SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	ADJ_CTR_TERM_ID	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	ADJ_CTR_TERM_ID_SUB	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	ADJ_CTR_TERM_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	BCH_SEL_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	CTR_NO	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	CTR_TERM_ID	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	CTR_TERM_ID_SUB	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	CTR_TERM_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_BCH_SEL_ADJ_TERM	dbo	OLD_RTRN_BCH_SEL_ADJ_TERM	RVNU_RUN_ID	NULL	NULL	0	0
pk	PK_GCDE_MP_PROF_TYPE	dbo	GCDE_MP_PROF_TYPE	MP_PROF_TYPE_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_SHUT_IN_ACTN	dbo	TXRF_MMS_SHUT_IN_ACTN	SHUT_IN_RSN_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_SHUT_IN_ACTN	dbo	TXRF_MMS_SHUT_IN_ACTN	WS_ACTN_CD	NULL	NULL	0	0
pk	PK_PSTG_GAS_RSV	dbo	PSTG_GAS_RSV	SEQ_NO	NULL	NULL	0	0
pk	PK_TSTG_AL_DOR_OGP_2	dbo	TSTG_AL_DOR_OGP_2	AL_DOR_OGP_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	ALT_ST_CD	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	BUS_UNIT_CD	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	INT_CTGY	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	OWNR_NO	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	OWNR_SUB	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	PROCESS_QUEUE_ID	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	PROP_NO	NULL	NULL	0	0
pk	PK_RTRN_1099_EXPT_REJ	dbo	RTRN_1099_EXPT_REJ	TAX_DT	NULL	NULL	0	0
pk	PK_JXRF_SEGMENT4_OVRD	dbo	JXRF_SEGMENT4_OVRD	SEGMENT1	NULL	NULL	0	0
pk	PK_JXRF_SEGMENT4_OVRD	dbo	JXRF_SEGMENT4_OVRD	SEGMENT2	NULL	NULL	0	0
pk	PK_JXRF_SEGMENT4_OVRD	dbo	JXRF_SEGMENT4_OVRD	SEGMENT3	NULL	NULL	0	0
pk	PK_RSTG_CHK_PRINT_TEMP_COUNT	dbo	RSTG_CHK_PRINT_TEMP_COUNT	SEQ_NO	NULL	NULL	0	0
pk	PK_TRPT_COLO_OGCC_7	dbo	TRPT_COLO_OGCC_7	COLO_OGCC_7_SEQ_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MKT_PL	dbo	GXRF_DESKID_MKT_PL	DESKID_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MKT_PL	dbo	GXRF_DESKID_MKT_PL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MKT_PL	dbo	GXRF_DESKID_MKT_PL	PS_PL_NO	NULL	NULL	0	0
pk	PK_GCDE_WELL_INT_SRC	dbo	GCDE_WELL_INT_SRC	INT_SRC_CD	NULL	NULL	0	0
pk	PK_GCDE_TAX_MMS_PROD	dbo	GCDE_TAX_MMS_PROD	MMS_PROD_CD	NULL	NULL	0	0
pk	PK_GXRF_DSTRB_ROY_SEL	dbo	GXRF_DSTRB_ROY_SEL	DSTRB_CD	NULL	NULL	0	0
pk	PK_GXRF_DSTRB_ROY_SEL	dbo	GXRF_DSTRB_ROY_SEL	ROY_SEL_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_QTR_PRDN	dbo	RRPT_EST_QTR_PRDN	SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_MP_PROF_VOL_SRC	dbo	GCDE_MP_PROF_VOL_SRC	MP_PROF_VOL_SRC_CD	NULL	NULL	0	0
pk	PK_TSTG_CA_DOG_PRDN_EFILE	dbo	TSTG_CA_DOG_PRDN_EFILE	TDOG_PRDN_EFILE_SEQ_NO	NULL	NULL	0	0
pk	PK_TXRF_MMS_VOL_DISP_RVSL	dbo	TXRF_MMS_VOL_DISP_RVSL	DISP_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_VOL_DISP_RVSL	dbo	TXRF_MMS_VOL_DISP_RVSL	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_VOL_DISP_RVSL	dbo	TXRF_MMS_VOL_DISP_RVSL	SRC_MMS_DISP_CD	NULL	NULL	0	0
pk	PK_PSTG_GAS_VOL	dbo	PSTG_GAS_VOL	SEQ_NO	NULL	NULL	0	0
pk	PK_TSTG_AL_DOR_PRDN_RPT	dbo	TSTG_AL_DOR_PRDN_RPT	AL_DOR_PRDN_SEQ_NO	NULL	NULL	0	0
pk	PK_JXRF_SL_SUM_DETAIL	dbo	JXRF_SL_SUM_DETAIL	PROCESS_QUEUE_ID	NULL	NULL	0	0
pk	PK_JXRF_SL_SUM_DETAIL	dbo	JXRF_SL_SUM_DETAIL	SL_DETAIL_NO	NULL	NULL	0	0
pk	PK_JXRF_SL_SUM_DETAIL	dbo	JXRF_SL_SUM_DETAIL	SL_SUM_NO	NULL	NULL	0	0
pk	PK_JXRF_SL_SUM_DETAIL	dbo	JXRF_SL_SUM_DETAIL	SUM_PRG_TYPE_CD	NULL	NULL	0	0
pk	PK_TRPT_COLO_OGCC_7_PEND	dbo	TRPT_COLO_OGCC_7_PEND	COLO_OGCC_7_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_CI_RVSL_SRC	dbo	RTRN_CI_RVSL_SRC	RD_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_CI_RVSL_SRC	dbo	RTRN_CI_RVSL_SRC	RVSL_RVNU_RUN_ID	NULL	NULL	0	0
pk	PK_GXRF_SAP_WBS_COMPANY	dbo	GXRF_SAP_WBS_COMPANY	COMPANY_CD	NULL	NULL	0	0
pk	PK_GXRF_SAP_WBS_COMPANY	dbo	GXRF_SAP_WBS_COMPANY	ORG_CD	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MMS_REG_VOL	dbo	GXRF_DESKID_MMS_REG_VOL	COMPL_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MMS_REG_VOL	dbo	GXRF_DESKID_MMS_REG_VOL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MMS_REG_VOL	dbo	GXRF_DESKID_MMS_REG_VOL	WELL_NO	NULL	NULL	0	0
pk	PK_GCDE_CW_INCLD_ST_BACKUP_WITHLD	dbo	GCDE_CW_INCLD_ST_BACKUP_WITHLD	BA_NO	NULL	NULL	0	0
pk	PK_GCDE_CW_INCLD_ST_BACKUP_WITHLD	dbo	GCDE_CW_INCLD_ST_BACKUP_WITHLD	BA_SUB	NULL	NULL	0	0
pk	PK_GCDE_CW_INCLD_ST_BACKUP_WITHLD	dbo	GCDE_CW_INCLD_ST_BACKUP_WITHLD	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GCDE_TAX_MMS_PYR	dbo	GCDE_TAX_MMS_PYR	MMS_PYR_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	CI_LINK_SEQ_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	DO_MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	DO_TYPE_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	PKG_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	PROP_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	RMITR_MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	RMITR_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	RMITR_PROP_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	RMITR_SUB	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	ROY_SEL_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_RMITR_XREF_ROY_SEL	dbo	JSTG_DISP_RMITR_XREF_ROY_SEL	TIER	NULL	NULL	0	0
pk	PK_RONL_ST_TAX_RATE_MKT_ADJ	dbo	RONL_ST_TAX_RATE_MKT_ADJ	EFF_DT_FROM	NULL	NULL	0	0
pk	PK_RONL_ST_TAX_RATE_MKT_ADJ	dbo	RONL_ST_TAX_RATE_MKT_ADJ	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RONL_ST_TAX_RATE_MKT_ADJ	dbo	RONL_ST_TAX_RATE_MKT_ADJ	ST_TAX_KEY	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	ACCTG_MTH	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	DESKID_NO	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	LVL1_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	LVL2_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	LVL3_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	LVL4_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	PRDN_DT	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	PROP_NO	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN	dbo	RRPT_EST_VARIANCE_EXPLN	SYS_SRC_CD	NULL	NULL	0	0
pk	PK_GCDE_MP_TYPE	dbo	GCDE_MP_TYPE	MP_TYPE_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_VOL_SHUT_IN	dbo	TXRF_MMS_VOL_SHUT_IN	DOWNTIME_RSN_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_VOL_SHUT_IN	dbo	TXRF_MMS_VOL_SHUT_IN	SHUT_IN_RSN_CD	NULL	NULL	0	0
pk	PK_PSTG_GMI_JOB_CNTL	dbo	OLD_PSTG_GMI_JOB_CNTL	JOB_NO	NULL	NULL	0	0
pk	PK_TSTG_AL_OGB_15_EFILE	dbo	TSTG_AL_OGB_15_EFILE	AL_OGB_15_EFILE_SEQ_NO	NULL	NULL	0	0
pk	PK_TRPT_COLO_OGCC_7_PRELIM	dbo	TRPT_COLO_OGCC_7_PRELIM	COLO_OGCC_7_SEQ_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MMS_REG_VOL_FILTER	dbo	GXRF_DESKID_MMS_REG_VOL_FILTER	COMPL_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MMS_REG_VOL_FILTER	dbo	GXRF_DESKID_MMS_REG_VOL_FILTER	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MMS_REG_VOL_FILTER	dbo	GXRF_DESKID_MMS_REG_VOL_FILTER	WELL_NO	NULL	NULL	0	0
pk	PK_ASTG_CHK_RGSTR_DETAIL_ADJ_CTGY	dbo	ASTG_CHK_RGSTR_DETAIL_ADJ_CTGY	HIST_IDX	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX	dbo	OLD_RTRN_RD_OWNR_LVL_TAX	OWNR_TRANS_NO	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX	dbo	OLD_RTRN_RD_OWNR_LVL_TAX	RVNU_RUN_ID	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX	dbo	OLD_RTRN_RD_OWNR_LVL_TAX	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX	dbo	OLD_RTRN_RD_OWNR_LVL_TAX	SPLIT_NO	NULL	NULL	0	0
pk	PK_GCDE_TAX_MMS_REC_STAT	dbo	GCDE_TAX_MMS_REC_STAT	MMS_REC_STAT_CD	NULL	NULL	0	0
pk	PK_RXRF_CI_LINK_ROY_SEL	dbo	RXRF_CI_LINK_ROY_SEL	CI_LINK_SEQ_NO	NULL	NULL	0	0
pk	PK_RXRF_CI_LINK_ROY_SEL	dbo	RXRF_CI_LINK_ROY_SEL	ROY_SEL_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	ACCTG_MTH	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	DESKID_NO	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	LVL1_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	LVL2_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	LVL3_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	LVL4_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RRPT_EST_VARIANCE_EXPLN_RMKS	dbo	RRPT_EST_VARIANCE_EXPLN_RMKS	PROP_NO	NULL	NULL	0	0
pk	PK_GCDE_MSG	dbo	GCDE_MSG	MSG_TITLE_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_WELL_STAT	dbo	TXRF_MMS_WELL_STAT	WELL_CLASS_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_WELL_STAT	dbo	TXRF_MMS_WELL_STAT	WELL_STAT_CD	NULL	NULL	0	0
pk	PK_PSTG_MKT_GRP_GMI	dbo	OLD_PSTG_MKT_GRP_GMI	MKT_GRP_GMI_SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_CHK_TYPE	dbo	GCDE_CHK_TYPE	CHK_TYPE_CD	NULL	NULL	0	0
pk	PK_TSTG_AR_AOGC_VOL	dbo	TSTG_AR_AOGC_VOL	AR_AOGC_VOL_SEQ_NO	NULL	NULL	0	0
pk	PK_GONL_ATTCH	dbo	GONL_ATTCH	ATTCH_SEQ_NO	NULL	NULL	0	0
pk	PK_GONL_ATTCH	dbo	GONL_ATTCH	FILE_SEQ_NO	NULL	NULL	0	0
pk	PK_TRPT_EIA_VOL_FRM_914_SUM	dbo	TRPT_EIA_VOL_FRM_914_SUM	EIA_VOL_FRM_914_SUM_SEQ_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MP	dbo	GXRF_DESKID_MP	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MP	dbo	GXRF_DESKID_MP	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GXRF_DESKID_MP	dbo	GXRF_DESKID_MP	PMT_LVL_MP_NO	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_HIST	dbo	RTRN_RD_OWNR_LVL_TAX_HIST	OWNR_TRANS_NO	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_HIST	dbo	RTRN_RD_OWNR_LVL_TAX_HIST	RVNU_RUN_ID	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_HIST	dbo	RTRN_RD_OWNR_LVL_TAX_HIST	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_HIST	dbo	RTRN_RD_OWNR_LVL_TAX_HIST	SPLIT_NO	NULL	NULL	0	0
pk	PK_GCDE_TAX_MMS_RYL_PROD	dbo	GCDE_TAX_MMS_RYL_PROD	MMS_PROD_CD	NULL	NULL	0	0
pk	PK_RRPT_EXCPT_OWNR	dbo	RRPT_EXCPT_OWNR	BA_NO	NULL	NULL	0	0
pk	PK_RRPT_EXCPT_OWNR	dbo	RRPT_EXCPT_OWNR	BA_SUB	NULL	NULL	0	0
pk	PK_RRPT_EXCPT_OWNR	dbo	RRPT_EXCPT_OWNR	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GCDE_MTH	dbo	GCDE_MTH	MTH_CD	NULL	NULL	0	0
pk	PK_TXRF_MMS_WS_ACTN	dbo	TXRF_MMS_WS_ACTN	MMS_WS_ACTN_SEQ_NO	NULL	NULL	0	0
pk	PK_PSTG_MKT_GRP_GMI_BURDEN	dbo	OLD_PSTG_MKT_GRP_GMI_BURDEN	MKT_GRP_GMI_BURDEN_SEQ_NO	NULL	NULL	0	0
pk	PK_PSTG_MKT_GRP_GMI_BURDEN	dbo	OLD_PSTG_MKT_GRP_GMI_BURDEN	MKT_GRP_GMI_SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_CI_CDEX_FILE_STAT	dbo	GCDE_CI_CDEX_FILE_STAT	CI_CDEX_FILE_STAT_CD	NULL	NULL	0	0
pk	PK_TSTG_COLO_DOR_FRM_DR0461	dbo	TSTG_COLO_DOR_FRM_DR0461	ACCTG_DT	NULL	NULL	0	0
pk	PK_TSTG_COLO_DOR_FRM_DR0461	dbo	TSTG_COLO_DOR_FRM_DR0461	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_TSTG_COLO_DOR_FRM_DR0461	dbo	TSTG_COLO_DOR_FRM_DR0461	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_TSTG_COLO_DOR_FRM_DR0461	dbo	TSTG_COLO_DOR_FRM_DR0461	PROC_QUEUE_ID	NULL	NULL	0	0
pk	PK_TSTG_COLO_DOR_FRM_DR0461	dbo	TSTG_COLO_DOR_FRM_DR0461	PROP_NO	NULL	NULL	0	0
pk	PK_TSTG_COLO_DOR_FRM_DR0461	dbo	TSTG_COLO_DOR_FRM_DR0461	SLS_DT	NULL	NULL	0	0
pk	PK_KONL_CPI	dbo	KONL_CPI	INDX_SUB_TYPE_CD	NULL	NULL	0	0
pk	PK_KONL_CPI	dbo	KONL_CPI	YR	NULL	NULL	0	0
pk	PK_TRPT_KS_KCC	dbo	TRPT_KS_KCC	KS_KCC_SEQ_NO	NULL	NULL	0	0
pk	PK_RONL_PDM_MTHLY_VOL	dbo	RONL_PDM_MTHLY_VOL	PDM_DLY_VOL_SEQ_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_PL	dbo	GXRF_DESKID_PL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GXRF_DESKID_PL	dbo	GXRF_DESKID_PL	PL_NO	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RTRN_RD_OWNR_LVL_TAX_PSUM	RVNU_RUN_ID	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RTRN_RD_OWNR_LVL_TAX_PSUM	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_PSUM	dbo	OLD_RTRN_RD_OWNR_LVL_TAX_PSUM	TRANS_NO	NULL	NULL	0	0
pk	PK_GCDE_TAX_MMS_SALES_TYPE	dbo	GCDE_TAX_MMS_SALES_TYPE	MMS_SALES_TYPE_CD	NULL	NULL	0	0
pk	PK_RRPT_IM_GOI_INTEREST	dbo	RRPT_IM_GOI_INTEREST	IM_LOWER	NULL	NULL	0	0
pk	PK_RRPT_IM_GOI_INTEREST	dbo	RRPT_IM_GOI_INTEREST	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RRPT_IM_GOI_INTEREST	dbo	RRPT_IM_GOI_INTEREST	PROP_NO	NULL	NULL	0	0
pk	PK_ASTG_PROP_ATTR	dbo	ASTG_PROP_ATTR	HIST_IDX	NULL	NULL	0	0
pk	PK_GCDE_MTR_GRP_TYPE	dbo	GCDE_MTR_GRP_TYPE	MTR_GRP_TYPE_CD	NULL	NULL	0	0
pk	PK_TXRF_NMEX_DISP_CNVT	dbo	TXRF_NMEX_DISP_CNVT	FROM_DISP_CD	NULL	NULL	0	0
pk	PK_PSTG_MKT_GRP_GMI_ERR	dbo	OLD_PSTG_MKT_GRP_GMI_ERR	GMI_ERR_CD	NULL	NULL	0	0
pk	PK_PSTG_MKT_GRP_GMI_ERR	dbo	OLD_PSTG_MKT_GRP_GMI_ERR	SEQ_NO	NULL	NULL	0	0
pk	PK_ASTG_BA_ADDRESS_QRA	dbo	ASTG_BA_ADDRESS_QRA	HIST_IDX	NULL	NULL	0	0
pk	PK_TSTG_COLO_DOR_FRM_DR8	dbo	TSTG_COLO_DOR_FRM_DR8	COLO_FRM_8_SEQ_NO	NULL	NULL	0	0
pk	PK_KONL_CTR	dbo	KONL_CTR	CTR_NO	NULL	NULL	0	0
pk	PK_KONL_CTR	dbo	KONL_CTR	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_DSTG_BEARER_GRP	dbo	DSTG_BEARER_GRP	SEQ_NO	NULL	NULL	0	0
pk	PK_TRPT_KS_KCC_PEND	dbo	TRPT_KS_KCC_PEND	KS_KCC_SEQ_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_PRDN	dbo	GXRF_DESKID_PRDN	GRID_NO	NULL	NULL	0	0
pk	PK_GXRF_DESKID_PRDN	dbo	GXRF_DESKID_PRDN	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GCDE_CW_EXCLD_ST_BACKUP_WITHLD	dbo	GCDE_CW_EXCLD_ST_BACKUP_WITHLD	BA_NO	NULL	NULL	0	0
pk	PK_GCDE_CW_EXCLD_ST_BACKUP_WITHLD	dbo	GCDE_CW_EXCLD_ST_BACKUP_WITHLD	BA_SUB	NULL	NULL	0	0
pk	PK_GCDE_CW_EXCLD_ST_BACKUP_WITHLD	dbo	GCDE_CW_EXCLD_ST_BACKUP_WITHLD	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_PSUM_HIST	dbo	RTRN_RD_OWNR_LVL_TAX_PSUM_HIST	RVNU_RUN_ID	NULL	NULL	0	0
pk	PK_RTRN_RD_OWNR_LVL_TAX_PSUM_HIST	dbo	RTRN_RD_OWNR_LVL_TAX_PSUM_HIST	SEV_TAX_TYPE_CD	NULL	NULL	0	0
